onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
38.3448526077,0.24380952381,1,4,144,1,4,0.268934240363,"""1/4""",69,62.2125451605,13,0,1,NC,A1,lick
38.9717913832,0.124807256236,1,4,147,1,2,0.26231292517,"""1/4""",72,66.8870492827,14,1,1,NC,A1,#lick
39.1082086168,0.139319727891,1,4,147,1,4,0.26231292517,"""1/4""",70,70.0688288511,14,0,1,NC,A1,#lick
39.2736507937,0.313469387755,1,2,148,1,2,0.239319727891,"""1/4""",70,67.9812103841,14,0,1,NC,A1,#lick
39.6016326531,0.127709750567,1,4,149,1,4,0.262607709751,"""1/4""",69,68.0622648584,14,0,1,NC,A1,#lick
39.732244898,0.127709750567,1,4,150,1,2,0.24179138322,"""1/4""",65,60.7759621425,14,0,1,NC,A1,#lick
39.8628571429,0.168344671202,1,4,150,1,4,0.24179138322,"""1/4""",67,67.3964767051,14,0,1,NC,A1,#lick
40.3475736961,0.0348299319728,1,4,152,1,4,0.259070294785,"""1/4""",69,70.5174561154,15,1,1,NC,A1,lick
40.3882086168,0.127709750567,1,1,153,1,1,0.242675736961,"""1/4""",70,69.5386951153,15,0,1,NC,A1,lick
40.6813605442,0.121904761905,1,2,154,1,1,0.263197278912,"""1/4""",72,64.9601905247,15,0,1,NC,A1,lick
40.8119727891,0.0986848072562,1,2,154,1,2,0.263197278912,"""1/4""",71,67.8513701979,15,0,1,NC,A1,lick
40.9214285714,0.124807256236,1,2,155,1,1,0.258231292517,"""1/4""",72,65.8652931212,15,0,1,NC,A1,lick
41.0644897959,0.0725623582766,1,2,155,1,2,0.258231292517,"""1/4""",70,64.6425130535,15,0,1,NC,A1,lick
41.1573696145,0.203174603175,1,4,156,1,1,0.253446712018,"""1/4""",70,66.158934207,15,0,1,NC,A1,lick
41.363446712,0.107392290249,1,4,156,1,4,0.253446712018,"""1/4""",67,60.7320996946,15,0,1,NC,A1,lick
41.4708390023,0.142222222222,1,4,157,1,2,0.248095238095,"""1/4""",68,66.672240586,15,0,1,NC,A1,lick
41.6275736961,0.107392290249,1,4,157,1,4,0.248095238095,"""1/4""",75,62.8644514375,15,0,1,NC,A1,lick
41.9857142857,0.0469387755102,1,4,159,1,2,0.27873015873,"""1/4""",72,65.0456450408,15,0,1,NC,A1,lick
42.0357142857,0.101020408163,1,4,159,1,3,0.27873015873,"""1/4""",73,64.2016425536,15,0,1,NC,A1,lick
42.2167800454,0.150929705215,1,2,160,1,1,0.278571428571,"""1/4""",72,64.9206832314,15,0,1,NC,A1,lick
42.3807709751,0.134965986395,1,2,160,1,2,0.278571428571,"""1/4""",71,66.4088761207,15,0,1,NC,A1,lick
42.6028117914,0.145124716553,1,2,161,1,2,0.248095238095,"""1/4""",68,66.8665810431,15,0,1,NC,A1,lick
42.7740589569,0.0754648526077,1,4,162,1,2,0.262335600907,"""1/4""",63,54.5711033293,15,0,1,NC,A1,lick
42.8553287982,0.0783673469388,1,4,162,1,3,0.262335600907,"""1/4""",60,56.7168344562,15,0,1,NC,A1,lick
42.9511111111,0.19156462585,1,4,162,1,4,0.262335600907,"""1/4""",68,65.9984572397,15,0,1,NC,A1,lick
43.2326530612,0.043537414966,1,4,164,1,1,0.252494331066,"""1/4""",68,63.9110296708,15,0,1,NC,A1,lick
43.2790929705,0.0986848072562,1,4,164,1,2,0.252494331066,"""1/4""",69,65.7879176792,15,0,1,NC,A1,lick
43.4242176871,0.288798185941,1,4,164,1,4,0.252494331066,"""1/4""",60,54.0429339983,15,0,1,NC,A1,lick
43.7318820862,0.129160997732,1,4,165,1,4,0.268798185941,"""1/4""",62,65.9360875233,15,0,1,NC,A1,lick
43.8682993197,0.101587301587,1,3,166,1,2,0.252517006803,"""1/4""",60,56.4056668365,15,0,1,NC,A1,lick
43.9727891156,0.133514739229,1,3,166,1,3,0.252517006803,"""1/4""",64,61.3743565919,15,0,1,NC,A1,lick
44.133877551,0.255419501134,1,2,167,1,2,0.239206349206,"""1/4""",65,58.9668315498,15,0,1,NC,A1,lick
45.3892063492,0.0696598639456,1,4,172,1,3,0.258049886621,"""1/4""",62,68.8534432604,16,1,1,NC,A1,line_w
45.492244898,0.222040816327,1,4,172,1,4,0.258049886621,"""1/4""",64,65.5112903245,16,0,1,NC,A1,line_w
45.7287981859,0.177052154195,1,4,173,1,4,0.253492063492,"""1/4""",65,68.9580276778,16,0,1,NC,A1,line_w
45.9058503401,0.0914285714286,1,4,174,1,3,0.258049886621,"""1/4""",62,58.2941249574,16,0,1,NC,A1,line_w
45.9972789116,0.139319727891,1,4,174,1,4,0.258049886621,"""1/4""",66,68.4909293445,16,0,1,NC,A1,line_w
46.1583673469,0.127709750567,1,2,175,1,2,0.263242630385,"""1/4""",67,70.3874925087,16,0,1,NC,A1,line_w
46.2947845805,0.13641723356,1,2,176,1,1,0.257959183673,"""1/4""",68,65.8130440333,16,0,1,NC,A1,line_w
46.4436054422,0.0754648526077,1,2,176,1,2,0.257959183673,"""1/4""",69,69.3319672934,16,0,1,NC,A1,line_w
46.53569161,0.142222222222,1,4,177,1,1,0.244784580499,"""1/4""",70,67.0257896537,16,0,1,NC,A1,line_w
46.6866213152,0.0812698412698,1,4,177,1,3,0.244784580499,"""1/4""",71,68.5296009752,16,0,1,NC,A1,line_w
46.7707936508,0.172698412698,1,4,177,1,4,0.244784580499,"""1/4""",72,64.7891909268,16,0,1,NC,A1,line_w
46.9521995465,0.104489795918,1,2,178,1,2,0.266848072562,"""1/4""",69,61.771718877,16,0,1,NC,A1,line_w
47.0595918367,0.119002267574,1,4,179,1,1,0.242653061224,"""1/4""",70,68.9767694347,16,0,1,NC,A1,line_w
47.1916553288,0.0580498866213,1,4,179,1,3,0.242653061224,"""1/4""",68,63.7471181731,16,0,1,NC,A1,line_w
47.2584126984,0.143673469388,1,4,179,1,4,0.242653061224,"""1/4""",69,64.5774763104,16,0,1,NC,A1,line_w
47.4470748299,0.296054421769,1,2,180,1,2,0.259138321995,"""1/4""",65,56.3867025853,16,0,1,NC,A1,line_w
47.780861678,0.119002267574,1,4,181,1,4,0.242811791383,"""1/4""",62,64.4618374173,16,0,1,NC,A1,line_w
47.9071201814,0.12335600907,1,4,182,1,2,0.258843537415,"""1/4""",60,54.0551690059,16,0,1,NC,A1,line_w
48.0304761905,0.145124716553,1,4,182,1,4,0.258843537415,"""1/4""",66,64.6679481751,16,0,1,NC,A1,line_w
48.1872108844,0.104489795918,1,4,183,1,3,0.253310657596,"""1/4""",67,63.9510143486,16,0,1,NC,A1,line_w
48.2917006803,0.111746031746,1,4,183,1,4,0.253310657596,"""1/4""",63,60.9719422753,16,0,1,NC,A1,line_w
48.429569161,0.0827210884354,1,3,184,1,2,0.257936507937,"""1/4""",60,54.2901953743,16,0,1,NC,A1,line_w
48.5166439909,0.172698412698,1,3,184,1,3,0.257936507937,"""1/4""",61,60.2033116188,16,0,1,NC,A1,line_w
48.7169160998,0.134965986395,1,2,185,1,2,0.252494331066,"""1/4""",62,64.1772454808,16,0,1,NC,A1,line_w
49.4265759637,0.0754648526077,1,3,188,1,2,0.243900226757,"""1/4""",72,66.0302165345,17,1,1,NC,A1,lick
49.516553288,0.245260770975,1,3,188,1,3,0.243900226757,"""1/4""",74,66.8168387455,17,0,1,NC,A1,lick
49.7951927438,0.145124716553,1,4,189,1,4,0.23306122449,"""1/4""",73,59.310806095,17,0,1,NC,A1,lick
49.9403174603,0.107392290249,1,2,190,1,2,0.25335600907,"""1/4""",72,56.4702897978,17,0,1,NC,A1,lick
50.0825396825,0.117551020408,1,1,191,1,1,0.267845804989,"""1/4""",71,62.3189311968,17,0,1,NC,A1,lick
