onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
62.6271201814,0.194467120181,4,2,37,2,1,0.412335600907,"""4/4""",65,69.8812014248,23,0,1,G-,B1,#rhythm_mi
62.8462585034,0.108843537415,4,2,37,2,2,0.412335600907,"""4/4""",67,62.2849812175,23,0,1,G-,B1,#rhythm_mi
63.0479818594,0.19156462585,4,2,37,3,1,0.386281179138,"""4/4""",67,71.4324205065,23,0,1,A7,B1,#rhythm_mi
63.2453514739,0.0609523809524,4,2,37,3,2,0.386281179138,"""4/4""",65,68.4291732498,23,0,1,A7,B1,#rhythm_mi
63.4601360544,0.0740136054422,4,2,37,4,1,0.402675736961,"""4/4""",67,62.6486265879,23,0,1,A7,B1,#rhythm_mi
63.6386394558,0.195918367347,4,2,37,4,2,0.402675736961,"""4/4""",67,70.455983477,23,0,1,A7,B1,#rhythm_mi
63.841814059,0.0522448979592,4,2,38,1,1,0.407120181406,"""4/4""",65,66.6537522592,23,0,1,D-,B1,#rhythm_mi
64.0406349206,0.0986848072562,4,2,38,1,2,0.407120181406,"""4/4""",67,65.2139984469,23,0,1,D-,B1,#rhythm_mi
64.227845805,0.190113378685,4,2,38,2,1,0.392471655329,"""4/4""",67,70.4794855916,23,0,1,D-,B1,#rhythm_mi
64.4339229025,0.0769160997732,4,2,38,2,2,0.392471655329,"""4/4""",65,67.0618511393,23,0,1,D-,B1,#rhythm_mi
64.6530612245,0.188662131519,4,2,38,3,1,0.386575963719,"""4/4""",67,69.7974601432,23,0,1,D-,B1,#rhythm_mi
64.8547845805,0.0783673469388,4,2,38,3,2,0.386575963719,"""4/4""",65,65.8484839023,23,0,1,D-,B1,#rhythm_mi
65.0102040816,0.257142857143,4,3,38,4,1,0.422154195011,"""4/4""",67,69.1835396136,23,0,1,D-,B1,#rhythm_mi
65.2816326531,0.0795918367347,4,3,38,4,3,0.422154195011,"""4/4""",65,67.757595872,23,0,1,D-,B1,#rhythm_mi
65.4489795918,0.069387755102,4,4,39,1,1,0.402653061224,"""4/4""",67,70.1043195935,23,0,1,G-,B1,#rhythm_mi
